/mnt/workspace
Namespace(dataset='PEMS07', mode='train', device='cuda:0', debug=False, model='MGSTGNN', cuda=True, val_ratio=0.2, test_ratio=0.2, in_steps=12, out_steps=12, num_nodes=883, normalizer='std', adj_norm=False, input_dim=5, flow_dim=1, period_dim=1, weekend_dim=1, holiday_dim=1, hop_dim=1, weather_dim=0, dim_discriminator=256, alpha_discriminator=0.2, use_discriminator=False, use_embs=False, num_input_dim=1, input_embedding_dim=0, periods_embedding_dim=[12], weekend_embedding_dim=12, holiday_embedding_dim=0, spatial_embedding_dim=0, adaptive_embedding_dim=0, output_dim=1, embed_dim=12, rnn_units=64, num_grus=[2, 2], periods=[288], predict_time=3, use_back=True, loss_func='mae', random=False, seed=10, batch_size=16, epochs=20, lr_init=0.006, lr_decay=True, lr_decay_rate=0.3, lr_decay_step='15,35,35', early_stop=True, early_stop_patience=15, grad_norm=False, max_grad_norm=5, real_value=True, mae_thresh=None, mape_thresh=0.0, log_dir='./', log_step=20, plot=False)
*****************Model Parameter*****************
mgstgnn.encoder.node_embeddings torch.Size([883, 12]) True
mgstgnn.encoder.time_embeddings torch.Size([16, 12, 12]) True
mgstgnn.encoder.periods_embedding.0.weight torch.Size([288, 12]) True
mgstgnn.encoder.weekend_embedding.weight torch.Size([7, 12]) True
mgstgnn.predictor.grus.0.gate.weights_pool torch.Size([12, 2, 65, 128]) True
mgstgnn.predictor.grus.0.gate.bias_pool torch.Size([12, 128]) True
mgstgnn.predictor.grus.0.gate.norm.weight torch.Size([12]) True
mgstgnn.predictor.grus.0.gate.norm.bias torch.Size([12]) True
mgstgnn.predictor.grus.0.update.weights_pool torch.Size([12, 2, 65, 64]) True
mgstgnn.predictor.grus.0.update.bias_pool torch.Size([12, 64]) True
mgstgnn.predictor.grus.0.update.norm.weight torch.Size([12]) True
mgstgnn.predictor.grus.0.update.norm.bias torch.Size([12]) True
mgstgnn.predictor.grus.1.gate.weights_pool torch.Size([12, 2, 65, 128]) True
mgstgnn.predictor.grus.1.gate.bias_pool torch.Size([12, 128]) True
mgstgnn.predictor.grus.1.gate.norm.weight torch.Size([12]) True
mgstgnn.predictor.grus.1.gate.norm.bias torch.Size([12]) True
mgstgnn.predictor.grus.1.update.weights_pool torch.Size([12, 2, 65, 64]) True
mgstgnn.predictor.grus.1.update.bias_pool torch.Size([12, 64]) True
mgstgnn.predictor.grus.1.update.norm.weight torch.Size([12]) True
mgstgnn.predictor.grus.1.update.norm.bias torch.Size([12]) True
mgstgnn.predictor.grus.2.gate.weights_pool torch.Size([12, 2, 65, 128]) True
mgstgnn.predictor.grus.2.gate.bias_pool torch.Size([12, 128]) True
mgstgnn.predictor.grus.2.gate.norm.weight torch.Size([12]) True
mgstgnn.predictor.grus.2.gate.norm.bias torch.Size([12]) True
mgstgnn.predictor.grus.2.update.weights_pool torch.Size([12, 2, 65, 64]) True
mgstgnn.predictor.grus.2.update.bias_pool torch.Size([12, 64]) True
mgstgnn.predictor.grus.2.update.norm.weight torch.Size([12]) True
mgstgnn.predictor.grus.2.update.norm.bias torch.Size([12]) True
mgstgnn.predictor.grus.3.gate.weights_pool torch.Size([12, 2, 65, 128]) True
mgstgnn.predictor.grus.3.gate.bias_pool torch.Size([12, 128]) True
mgstgnn.predictor.grus.3.gate.norm.weight torch.Size([12]) True
mgstgnn.predictor.grus.3.gate.norm.bias torch.Size([12]) True
mgstgnn.predictor.grus.3.update.weights_pool torch.Size([12, 2, 65, 64]) True
mgstgnn.predictor.grus.3.update.bias_pool torch.Size([12, 64]) True
mgstgnn.predictor.grus.3.update.norm.weight torch.Size([12]) True
mgstgnn.predictor.grus.3.update.norm.bias torch.Size([12]) True
mgstgnn.predictor.backs.0.weight torch.Size([1, 64]) True
mgstgnn.predictor.backs.0.bias torch.Size([1]) True
mgstgnn.predictor.backs.1.weight torch.Size([1, 64]) True
mgstgnn.predictor.backs.1.bias torch.Size([1]) True
mgstgnn.predictor.backs.2.weight torch.Size([1, 64]) True
mgstgnn.predictor.backs.2.bias torch.Size([1]) True
mgstgnn.predictor.backs.3.weight torch.Size([1, 64]) True
mgstgnn.predictor.backs.3.bias torch.Size([1]) True
mgstgnn.predictor.predictors.0.weight torch.Size([12, 3, 1, 64]) True
mgstgnn.predictor.predictors.0.bias torch.Size([12]) True
mgstgnn.predictor.predictors.1.weight torch.Size([12, 3, 1, 64]) True
mgstgnn.predictor.predictors.1.bias torch.Size([12]) True
mgstgnn.predictor.skips.0.weight torch.Size([12, 3, 1, 64]) True
mgstgnn.predictor.skips.0.bias torch.Size([12]) True
Total params num: 1231136
*****************Finish Parameter****************
(28224, 883, 5)
Train:  (16912, 12, 883, 5) (16912, 12, 883, 1)
2023-11-24 22:55: Train Epoch 2: 880/1057 Generator Loss: 22.781513
2023-11-24 22:55: Train Epoch 2: 900/1057 Generator Loss: 23.312733
2023-11-24 22:55: Train Epoch 2: 920/1057 Generator Loss: 22.269596
2023-11-24 22:55: Train Epoch 2: 940/1057 Generator Loss: 21.332907
2023-11-24 22:55: Train Epoch 2: 960/1057 Generator Loss: 21.865679
2023-11-24 22:55: Train Epoch 2: 980/1057 Generator Loss: 20.105728
2023-11-24 22:55: Train Epoch 2: 1000/1057 Generator Loss: 23.279469
2023-11-24 22:55: Train Epoch 2: 1020/1057 Generator Loss: 22.486786
2023-11-24 22:55: Train Epoch 2: 1040/1057 Generator Loss: 21.972775
2023-11-24 22:55: **********Train Epoch 2: Averaged Generator Loss: 22.436336, Averaged spatial Discriminator Loss: 0.000000, Averaged temporal Discriminator Loss: 0.000000
2023-11-24 22:56: **********Val Epoch 2: average Loss: 21.497383
2023-11-24 22:56: **********test Epoch 2: average Loss: 21.717822
2023-11-24 22:56: *********************************Current best model saved!
2023-11-24 22:56: Train Epoch 3: 20/1057 Generator Loss: 19.990585
2023-11-24 22:56: Train Epoch 3: 40/1057 Generator Loss: 22.922653
2023-11-24 22:57: Train Epoch 3: 60/1057 Generator Loss: 22.817459
2023-11-24 22:57: Train Epoch 3: 80/1057 Generator Loss: 22.109303
2023-11-24 22:57: Train Epoch 3: 100/1057 Generator Loss: 22.595617
2023-11-24 22:57: Train Epoch 3: 120/1057 Generator Loss: 21.425560
2023-11-24 22:57: Train Epoch 3: 140/1057 Generator Loss: 23.324194
2023-11-24 22:57: Train Epoch 3: 160/1057 Generator Loss: 19.616154
2023-11-24 22:57: Train Epoch 3: 180/1057 Generator Loss: 22.379215
2023-11-24 22:57: Train Epoch 3: 200/1057 Generator Loss: 21.290968
2023-11-24 22:57: Train Epoch 3: 220/1057 Generator Loss: 20.705915
2023-11-24 22:57: Train Epoch 3: 240/1057 Generator Loss: 21.506643
2023-11-24 22:57: Train Epoch 3: 260/1057 Generator Loss: 18.472122
2023-11-24 22:57: Train Epoch 3: 280/1057 Generator Loss: 20.977068
2023-11-24 22:58: Train Epoch 3: 300/1057 Generator Loss: 22.528183
2023-11-24 22:58: Train Epoch 3: 320/1057 Generator Loss: 16.816656
2023-11-24 22:58: Train Epoch 3: 340/1057 Generator Loss: 24.094372
2023-11-24 22:58: Train Epoch 3: 360/1057 Generator Loss: 19.276594
2023-11-24 22:58: Train Epoch 3: 380/1057 Generator Loss: 18.794592
2023-11-24 22:58: Train Epoch 3: 400/1057 Generator Loss: 23.072498
2023-11-24 22:58: Train Epoch 3: 420/1057 Generator Loss: 21.510174
2023-11-24 22:58: Train Epoch 3: 440/1057 Generator Loss: 21.294569
2023-11-24 22:58: Train Epoch 3: 460/1057 Generator Loss: 21.752613
2023-11-24 22:58: Train Epoch 3: 480/1057 Generator Loss: 21.369791
2023-11-24 22:58: Train Epoch 3: 500/1057 Generator Loss: 20.621334
2023-11-24 22:58: Train Epoch 3: 520/1057 Generator Loss: 22.002951
2023-11-24 22:59: Train Epoch 3: 540/1057 Generator Loss: 23.140697
2023-11-24 22:59: Train Epoch 3: 560/1057 Generator Loss: 21.449532
2023-11-24 22:59: Train Epoch 3: 580/1057 Generator Loss: 18.899696
2023-11-24 22:59: Train Epoch 3: 600/1057 Generator Loss: 23.366020
2023-11-24 22:59: Train Epoch 3: 620/1057 Generator Loss: 19.106102
2023-11-24 22:59: Train Epoch 3: 640/1057 Generator Loss: 21.129454
2023-11-24 22:59: Train Epoch 3: 660/1057 Generator Loss: 18.007700
2023-11-24 22:59: Train Epoch 3: 680/1057 Generator Loss: 19.132078
2023-11-24 22:59: Train Epoch 3: 700/1057 Generator Loss: 21.827816
2023-11-24 22:59: Train Epoch 3: 720/1057 Generator Loss: 22.205795
2023-11-24 22:59: Train Epoch 3: 740/1057 Generator Loss: 20.994652
2023-11-24 22:59: Train Epoch 3: 760/1057 Generator Loss: 17.966492
2023-11-24 22:59: Train Epoch 3: 780/1057 Generator Loss: 19.759600
2023-11-24 23:00: Train Epoch 3: 800/1057 Generator Loss: 21.513201
2023-11-24 23:00: Train Epoch 3: 820/1057 Generator Loss: 23.004610
2023-11-24 23:00: Train Epoch 3: 840/1057 Generator Loss: 20.565382
2023-11-24 23:00: Train Epoch 3: 860/1057 Generator Loss: 23.047571
2023-11-24 23:00: Train Epoch 3: 880/1057 Generator Loss: 21.565681
2023-11-24 23:00: Train Epoch 3: 900/1057 Generator Loss: 19.511114
2023-11-24 23:00: Train Epoch 3: 920/1057 Generator Loss: 20.698088
2023-11-24 23:00: Train Epoch 3: 940/1057 Generator Loss: 21.402515
2023-11-24 23:00: Train Epoch 3: 960/1057 Generator Loss: 23.439674
2023-11-24 23:00: Train Epoch 3: 980/1057 Generator Loss: 22.961222
2023-11-24 23:00: Train Epoch 3: 1000/1057 Generator Loss: 17.069319
2023-11-24 23:00: Train Epoch 3: 1020/1057 Generator Loss: 23.212399
2023-11-24 23:01: Train Epoch 3: 1040/1057 Generator Loss: 23.829096
2023-11-24 23:01: **********Train Epoch 3: Averaged Generator Loss: 21.176782, Averaged spatial Discriminator Loss: 0.000000, Averaged temporal Discriminator Loss: 0.000000
2023-11-24 23:01: **********Val Epoch 3: average Loss: 20.719976
2023-11-24 23:02: **********test Epoch 3: average Loss: 20.945661
2023-11-24 23:02: *********************************Current best model saved!
2023-11-24 23:02: Train Epoch 4: 20/1057 Generator Loss: 22.134830
2023-11-24 23:02: Train Epoch 4: 40/1057 Generator Loss: 18.589649
2023-11-24 23:02: Train Epoch 4: 60/1057 Generator Loss: 18.837593
2023-11-24 23:02: Train Epoch 4: 80/1057 Generator Loss: 22.731600
2023-11-24 23:02: Train Epoch 4: 100/1057 Generator Loss: 21.679745
2023-11-24 23:02: Train Epoch 4: 120/1057 Generator Loss: 22.831003
2023-11-24 23:02: Train Epoch 4: 140/1057 Generator Loss: 24.047291
2023-11-24 23:02: Train Epoch 4: 160/1057 Generator Loss: 20.404768
2023-11-24 23:02: Train Epoch 4: 180/1057 Generator Loss: 18.480509
2023-11-24 23:03: Train Epoch 4: 200/1057 Generator Loss: 21.361162
2023-11-24 23:03: Train Epoch 4: 220/1057 Generator Loss: 21.998148
2023-11-24 23:03: Train Epoch 4: 240/1057 Generator Loss: 22.651855
2023-11-24 23:03: Train Epoch 4: 260/1057 Generator Loss: 21.189188
2023-11-24 23:03: Train Epoch 4: 280/1057 Generator Loss: 20.115688
2023-11-24 23:03: Train Epoch 4: 300/1057 Generator Loss: 22.238676
2023-11-24 23:03: Train Epoch 4: 320/1057 Generator Loss: 19.939692
2023-11-24 23:03: Train Epoch 4: 340/1057 Generator Loss: 21.555655
2023-11-24 23:03: Train Epoch 4: 360/1057 Generator Loss: 20.680151
2023-11-24 23:03: Train Epoch 4: 380/1057 Generator Loss: 20.995987
2023-11-24 23:03: Train Epoch 4: 400/1057 Generator Loss: 19.701097
2023-11-24 23:03: Train Epoch 4: 420/1057 Generator Loss: 22.051300
2023-11-24 23:04: Train Epoch 4: 440/1057 Generator Loss: 21.777992
2023-11-24 23:04: Train Epoch 4: 460/1057 Generator Loss: 22.116518
2023-11-24 23:04: Train Epoch 4: 480/1057 Generator Loss: 22.226433
2023-11-24 23:04: Train Epoch 4: 500/1057 Generator Loss: 21.799301
2023-11-24 23:04: Train Epoch 4: 520/1057 Generator Loss: 22.119228
2023-11-24 23:04: Train Epoch 4: 540/1057 Generator Loss: 19.670795
2023-11-24 23:04: Train Epoch 4: 560/1057 Generator Loss: 20.560192
2023-11-24 23:04: Train Epoch 4: 580/1057 Generator Loss: 19.357641
2023-11-24 23:04: Train Epoch 4: 600/1057 Generator Loss: 21.256863
2023-11-24 23:04: Train Epoch 4: 620/1057 Generator Loss: 18.959013
2023-11-24 23:04: Train Epoch 4: 640/1057 Generator Loss: 18.595610
2023-11-24 23:04: Train Epoch 4: 660/1057 Generator Loss: 19.089661
2023-11-24 23:04: Train Epoch 4: 680/1057 Generator Loss: 16.233486
2023-11-24 23:05: Train Epoch 4: 700/1057 Generator Loss: 19.165255
2023-11-24 23:05: Train Epoch 4: 720/1057 Generator Loss: 19.106195
2023-11-24 23:05: Train Epoch 4: 740/1057 Generator Loss: 19.428980
2023-11-24 23:05: Train Epoch 4: 760/1057 Generator Loss: 21.712215
2023-11-24 23:05: Train Epoch 4: 780/1057 Generator Loss: 21.722372
2023-11-24 23:05: Train Epoch 4: 800/1057 Generator Loss: 20.007229
2023-11-24 23:05: Train Epoch 4: 820/1057 Generator Loss: 21.018400
2023-11-24 23:05: Train Epoch 4: 840/1057 Generator Loss: 20.821690
2023-11-24 23:05: Train Epoch 4: 860/1057 Generator Loss: 17.628597
2023-11-24 23:05: Train Epoch 4: 880/1057 Generator Loss: 20.392466
2023-11-24 23:05: Train Epoch 4: 900/1057 Generator Loss: 21.500948
2023-11-24 23:05: Train Epoch 4: 920/1057 Generator Loss: 19.707676
2023-11-24 23:06: Train Epoch 4: 940/1057 Generator Loss: 19.701256
2023-11-24 23:06: Train Epoch 4: 960/1057 Generator Loss: 20.351318
2023-11-24 23:06: Train Epoch 4: 980/1057 Generator Loss: 22.639404
